LakeID,Location_ID,LakeNum,LakeName,County,Town,Area (ac),Area (ha),WshedArea (ac),WshedArea (ha),Wshed/Area,Zmax (ft),Zmax (m),Zmean (ft),"Zmean (m), orange=calc.",ZmeanCalc?,Residence,Sampling Years,Dlatitude,Dlongitude,Class,DamClass,Potable Water?,Swimming beach?,Supported Uses,Fish impacts?,Invasive Plants?,Invasive Animals?,Distance to Nearby AIS (mi),Name of Nearest Infected Lake (fixed?),>1HAB Notification?,Multiple Years HAB Notification?,PotableWater PWL,Bathing  PWL,Recreation PWL,AquaticLife PWL,Aesthetics PWL,Habitat PWL,FishConsumption PWL,Date 1st HAB listing 19,#Wks HAB Notification 19,#Wks HAB Notification 19,#Wks HAB Notification 18,#Wks HAB Updates 18,#Wks HAB Updates 17,#Wks HAB Updates 16,#Wks HAB Updates 15,#Wks HAB Updates 14,#Wks HAB Updates 13,#Wks HAB Updates 12,Weed Management?,Lake Assn Name,Sampled >2013?,18 Samplers,CSLAP Region,Watershed,Exp Region,ExpRegion2,CSLAP,2019 Sample?,Yrs Last 5,#Yrs>1HABsUpdates,Shore HABs PWS Score,Shore HABs Rec Score,Program,Zebras,Runoff (m),PWS-Days Closed,PWS-Treatments,PWS-MCL Violations-# Reporting Quarters,Beach-#Days Closures,Beach-Control measures,Algae Control Measures,Weed Control Measures,Plants,Fish Stocking,Comments
0705KEU0388,0705KEU0388_CSL1,255,Keuka Lake - S1,"Steuben, Yates","Milo, Barrington, Wayne, Urbana, Pulteney, Jerusalem",11678,4726,112640,45583,9.6,183,55.8,100,30.5,no,9.22,2017-2019,42.550407,-77.149531,AA(TS),C,no,"Champlin Beach, Head of the Lake/Depot Park, Blackberry Hill Campground, Camp Arey, Camp Good Days & Special Times, Camp Iroquois, Indian Pines Park, Keuka College Point Neamo, Red Jacket Park, YMCA Camp Cory",recreation and public bathing,,Eurasian watermilfoil; starry stonewort,"Chinese Mystery Snail, Asian Clam, Quagga Mussel, Zebra Mussel, Scud",0,,"2017, 2019",yes,Threatened,Fully supported,Fully supported,Fully supported,Fully supported,Fully supported,Fully supported,7/3/2019,10/30/2019,,6,4,5,0,0,0,0,0,,Keuka Lake Association,yes,Maria Hudson,,Oswego River,,,CSLAP,yes,,,,,CSLAP,yes,0.342900686,,,,15.33333333,,,,,,
0705KEU0388,0705KEU0388_CSL2,255,Keuka Lake - S2,"Steuben, Yates","Milo, Barrington, Wayne, Urbana, Pulteney, Jerusalem",11678,4726,112640,45583,9.6,183,55.8,100,30.5,no,9.22,2017-2019,42.488717,-77.15495,AA(TS),C,no,"Champlin Beach, Head of the Lake/Depot Park, Blackberry Hill Campground, Camp Arey, Camp Good Days & Special Times, Camp Iroquois, Indian Pines Park, Keuka College Point Neamo, Red Jacket Park, YMCA Camp Cory",recreation and public bathing,,Eurasian watermilfoil; starry stonewort,"Chinese Mystery Snail, Asian Clam, Quagga Mussel, Zebra Mussel, Scud",0,,"2017, 2019",yes,Threatened,Fully supported,Fully supported,Fully supported,Fully supported,Fully supported,Fully supported,7/3/2019,10/30/2019,,6,4,5,0,0,0,0,0,,Keuka Lake Association,yes,Maria Hudson,,Oswego River,,,CSLAP,yes,,,,,CSLAP,yes,0.342900686,,,,15.33333333,,,,,,
0705KEU0388,#N/A,255,Keuka Lake - S3,"Steuben, Yates","Milo, Barrington, Wayne, Urbana, Pulteney, Jerusalem",11678,4726,112640,45583,9.6,183,55.8,100,30.5,no,9.22,2018,42.55,-77.102,AA(TS),C,no,"Champlin Beach, Head of the Lake/Depot Park, Blackberry Hill Campground, Camp Arey, Camp Good Days & Special Times, Camp Iroquois, Indian Pines Park, Keuka College Point Neamo, Red Jacket Park, YMCA Camp Cory",recreation and public bathing,,Eurasian watermilfoil; starry stonewort,"Chinese Mystery Snail, Asian Clam, Quagga Mussel, Zebra Mussel, Scud",0,,"2017, 2019",yes,Threatened,Fully supported,Fully supported,Fully supported,Fully supported,Fully supported,Fully supported,7/3/2019,10/30/2019,,6,4,5,0,0,0,0,0,,Keuka Lake Association,yes,Maria Hudson,,Oswego River,,,CSLAP,yes,,,,,CSLAP,yes,0.342900686,,,,15.33333333,,,,,,
1310KIN0024,1310KIN0024_C,129,Kinderhook Lake,Columbia,Kinderhook,346,140,11639,4710,33.7,32,10,15,4.5,no,0.3,"1997-2001, 2018-2019",42.45207,-73.65539,B,B,no,,recreation,none reported,Eurasian watermilfoil; water chestnut; Curly-leafed pondweed; brittle naiad,none reported,0,,,,NA,Stressed,Impaired,Stressed,Poor,Fair,Impaired,NA,NA,,5,2,0,0,0,0,0,0,weed harvester 2018 (hand harvesting 2018),Kinderhook Lake Corporation,yes,Ron Jensis,,Lower Hudson River,,mid Hudson,CSLAP,no,,0,0,0,CSLAP,no,0.445541401,,,,,,copper sulfate 2018,weed harvester 2018 (hand harvesting 2018),,,alum
1302KIR0052,1302KIR0052_C,230,Kirk Lake,Putnam,Carmel,122,49,2601,1053,21.4,23,7,10,3.1,no,0.24,"2011-2014, 2016-2019",41.38732,-73.75235,B,B,no,,recreation,none reported,"Eurasian watermilfoil, water chestnut",none reported,0,,"2013, 2014, 2015, 2016, 2019",yes,NA,Fully supported,Stressed,Fully supported,Good,Good,Fully supported,7/4/2019,8/20/2019,,6,3,1,3,7,2,2,0,yes,Kirk Lake Watershed Association,yes,Joseph and Patrick Montuori,Downstate,Lower Hudson River,Hudson Valley,lower Hudson,CSLAP,yes,,5,2,3,CSLAP,no,0.6,,,,,,,,,,
0301WAT0166,0301WAT0166_C,76,Lake Alice,Orleans,Carlton,339,137,137089,55477,404.1,,,23.9,7.3,no,0.05,1991-1995,43.31852,-78.25694,C,C,no,,recreation,none reported,Eurasian watermilfoil,zebra mussels,0,,,,NA,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,3,0,0,1,0,0,0,0,,,,,,Lake Ontario,Ontario,western NY,CSLAP,no,,1,1,0,CSLAP,yes,0.381097561,,,,,,,,,,
0906BON0024,0906BON0024_C,50,Lake Bonaparte,Lewis,Harrisville,1286,521,11787,4770,9.2,72.2,22,30.8,9.4,no,1.84,"1988-1992, 1995, 1998-2001, 2007-2019",44.14926,-75.39267,B,A,no,,recreation,none reported,Eurasian watermilfoil,none reported,0,,,,NA,Stressed,Stressed,Fully supported,Good,Fair,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,weevils,Lake Bonaparte Conservation Club ,yes,"Ray Powers, Richard Kahn, Glenn Johnson, Robert Rood, Johnathan and Julie Wicks",Adirondack,St. Lawrence River,western Adk,western Adk,CSLAP,yes,,0,0,0,CSLAP,no,0.5575654,,,,,,,,,,weevils
1302CAR0062A,1302CAR0062A_C,2,Lake Carmel,Putnam,Kent,192,78,8414,3405,43.8,13.1,4,7.9,2.4,no,0.09,"1986-1990, 2016-2019",41.45819,-73.66493,B,C,no,"Lake Carmel Beach #2, 3, 4, 7",recreation and public bathing,none reported,Eurasian watermilfoil,none reported,0,,"2015, 2016, 2017",yes,NA,Stressed,Impaired,Stressed,Poor,Poor,Fully supported,NA,NA,,11,3,5,2,2,0,0,0,,Lake Carmel Tax District ,yes,Robert Ulich and Brett Harrison,Downstate,Lower Hudson River,Hudson Valley,lower Hudson,CSLAP,no,,3,2,3,CSLAP,no,0.635162602,,,,30.5,"copper, GreenClean","copper 2018, 2017, 2016; GreenClean 2018",,,,copper 1986
1301CEL0166,1301CEL0166_C,105,Lake Celeste,Putnam,Putnam Valley,6,3,610,247,95,39.4,12,18.1,5.5,yes,0.09,1993-1997,41.36358,-73.9002,B,,no,,recreation,none reported,Curly leafed pondweed,none reported,0,,,,NA,Fully supported,Stressed,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,,,,Lower Hudson River,,lower Hudson,CSLAP,no,,0,0,0,CSLAP,no,0.635162602,,,,,,,,,,
1003CLE0199,1003CLE0199_C,146,Lake Clear,Franklin,Harrietstown,998,404,5165,2090,5.2,60,17.5,27.9,8.5,no,2.57,"1998-2010, 2012-2013",44.3712,-74.25181,AA(T),A,yes,The Lodge on Lake Clear; Lake Clear Girl Scout Camp,"potable water, recreation, and public bathing",none reported,none reported,none reported,5.2,Lake Colby,,,Fully supported,Fully supported,Fully supported,Impaired,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,,yes,,,Lake Champlain,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.64,,,,,,,,,,
1003COL0106,1003COL0106_C,157,Lake Colby,Franklin,Harrietstown,272,110,2274,920,8.4,,,23.6,7.2,no,1.35,1999-2001,44.34286,-74.15385,A(T),,yes,William Wallace Memorial Beach; Camp Colby Beach,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil,none reported,0,,,,Fully supported,Fully supported,Fully supported,Fully supported,Good,Good,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,Lake Colby Association,,,,Lake Champlain,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.64,,,,,,,,,,
0705COM0333,0705COM0333_C,45,Lake Como,Cayuga,Summerhill,64,26,1014,410,15.8,21.3,6.5,9.5,2.9,no,0.36,"1988-1994, 1997-2013, 2015-2019",42.67738,-76.30236,B,,no,,recreation,none reported,Eurasian watermilfoil; Curly-leafed pondweed,goldfish,0,,"2013, 2015, 2016",yes,NA,Impaired,Impaired,Fully supported,Fair,Fair,Fully supported,NA,NA,,0,0,0,0,0,0,4,0,mechanical harvester 2017,Lake Como Association,yes,Patrick Mooney,Western,Oswego River,Finger Lakes,Finger Lakes,CSLAP,no,,3,2,3,CSLAP,no,0.508130081,,,,,,,mechanical harvester 2017,,,"herbicies 2004; mechanical harvester 1998, 2002"
0502DEM0068,0502DEM0068_C,130,Lake Demmon,Steuben,Howard,32,13,222,90,6.9,17.4,5.3,8.2,2.5,no,0.94,"1996-2001, 2013-2019",42.3478,-77.47802,B,,no,Lake Demmon Campground,recreation and public bathing,none reported,none reported,none reported,2.8,Smith Pond,,,NA,Stressed,Stressed,Fully supported,Fair,Fair,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,,Lake Demmon Association,yes,"John and Shelly Clancy, Meghan Franclemont",Western,Allegheny/Chemung River,Finger Lakes,Finger Lakes,CSLAP,yes,,0,0,0,CSLAP,no,0.381097561,,,,,,,,,,"weed harvesting 2000, 1997"
1401DEV0174,1401DEV0174_C,243,Lake DeVenoge,Sullivan,"Lumberland, Highland",72,29,199,81,2.8,54.1,16.5,26.2,8,no,4.74,2014-2019,41.521,-74.8394,B,,no,,recreation,none reported,none reported,none reported,7,Swinging Bridge Reservoir,,,NA,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,Unassessed,NA,NA,,0,0,0,0,0,0,0,0,,Lake DeVenoge Property Owners Association ,yes,"Thomas (Bud) Wilson, Skip Roman, and William Payne",Downstate,Delaware River,Mid Atlantic,Mid Hudson,CSLAP,yes,,0,0,0,CSLAP,no,0.61,,,,,,,,,,
1006GEO0367,1006GEO0367_C,199,Lake George- Hague,Warren,Hague,28173,11401,149186,60372,5.3,47.6,14.5,59.1,18,no,6.67,2001,43.5585,-73.62831,AAspec,"A,B",yes,Silver Bay Center YMCA Camp - Bay Beach; Silver Bay YMCA Retreat - Slim Point Beach; Northern Lake George Resort; North Brook Motel; Adirondack Park Motel; Horicon Heights; Timberlane Cottages; Candlelight Cottages; Veterans Memorial Park; Rogers Memorial Park; The Sagamore Shallow Beach; The Point Cabins; Bonnie View on the Lake; Northwood Ho Resort Motel; Melody Manor Resort; Blue Water Manor; Cool Ledge Cottages; Porter's Cottages; Chekla Lodge; Diamond Village Resort; Beckley's Lake Shore Cottages; Flamingo Resort; Stepping Stones Resort; Olympian Village; Diamond Point Beach; Lake George Suites; Blue Lagoon Resort; Mt. Knoll Beach Cottages; Diamond Cove Cottages; Clinton Inn; Bayfront Housekeeping Cottages; Lodges at Cresthaven; Sun Castle Resort - South Beach; The Boulder's Resort; Scotty's Lakeside Resort; O'Sullivan's Motel; The Georogian Lakeside Resort; Marine Village Resort; Lake George Club - Deep Beach; Lake George Club - Shallow Beach; Capri Village; Northern Lake George Yacht Club; Nates Bayshore Court Cottages; Canoe Island Lodge Beach II; Boathouse Bed & Breakfast; Hague Motel; Sun Castle Resort - North Beach; Fort Ann Town Beach; YMCA Camp Chingachgook; YMCA Camp Chingachgook TR; Surfside on the Lake; The Sagamore Deep Beach; Antigua Resort on Plum Point; Collette's Stony Hill Cottages; Adirondack Camp Spider Rock Beach; Adirondack Camp Sr Point Beach; Shore Meadows Motel; Tahoe Resort; Lake Motel; Snug Harbor Motel & Cottages; Hague Public Beach; Juliana Motel; O'Connor's Resort Cottages; Villas on Lake George; Jan Dor Manor; Golden Sands Resort; Red Gate Cottages; Twin Bay Village; Alpine Village; Trout House Village; Twin Birches Cottages; Canoe Island Lodge Beach I; Carey's Lakeside Cottages; Shephard Memorial Park; Park Lane Motel; Still Bay Resort; Depe Dene Motel; George & Nancy Stannard (Briar Dell Lakeshore Motel); Tea Island Resort; Wiawaka Holiday House Beach #2; Adirondack Camp Jr Dock Beach; Adirondack Camp Main Beach; Washington County Beach at Huletts; Ticonderoga Town Beach; Cramer's Point Motel & Cottages; Sundowner Motel; Delong Usher Park; Lake Crest Inn; Gull Bay Beach; Treasure Cover Resort; Dunham's Bay Resort; Wiawaka Holiday House Beach #1,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly leaf pondweed; brittle naiad,Asian clam; zebra mussels; spiny waterflea; virile crayfish,0,,,,Threatened,Fully supported,Impaired,Fully supported,Good,Fair,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,physical,Lake George Association,,,Adirondack,Lake Champlain,eastern Adk,eastern Adk,CSLAP,no,,0,0,0,CSLAP,no,0.50977902,,,,,,,,,,
1006GEO0367,1006GEO0367_BB_04,199.04,Lake George-Basin Bay,Warren,Bolton,28523,11543,,,0,68.9,21,,,no,6.67,"2004-2014, 2017-2019",43.52268,-73.66637,AAspec,"A,B",yes,Silver Bay Center YMCA Camp - Bay Beach; Silver Bay YMCA Retreat - Slim Point Beach; Northern Lake George Resort; North Brook Motel; Adirondack Park Motel; Horicon Heights; Timberlane Cottages; Candlelight Cottages; Veterans Memorial Park; Rogers Memorial Park; The Sagamore Shallow Beach; The Point Cabins; Bonnie View on the Lake; Northwood Ho Resort Motel; Melody Manor Resort; Blue Water Manor; Cool Ledge Cottages; Porter's Cottages; Chekla Lodge; Diamond Village Resort; Beckley's Lake Shore Cottages; Flamingo Resort; Stepping Stones Resort; Olympian Village; Diamond Point Beach; Lake George Suites; Blue Lagoon Resort; Mt. Knoll Beach Cottages; Diamond Cove Cottages; Clinton Inn; Bayfront Housekeeping Cottages; Lodges at Cresthaven; Sun Castle Resort - South Beach; The Boulder's Resort; Scotty's Lakeside Resort; O'Sullivan's Motel; The Georogian Lakeside Resort; Marine Village Resort; Lake George Club - Deep Beach; Lake George Club - Shallow Beach; Capri Village; Northern Lake George Yacht Club; Nates Bayshore Court Cottages; Canoe Island Lodge Beach II; Boathouse Bed & Breakfast; Hague Motel; Sun Castle Resort - North Beach; Fort Ann Town Beach; YMCA Camp Chingachgook; YMCA Camp Chingachgook TR; Surfside on the Lake; The Sagamore Deep Beach; Antigua Resort on Plum Point; Collette's Stony Hill Cottages; Adirondack Camp Spider Rock Beach; Adirondack Camp Sr Point Beach; Shore Meadows Motel; Tahoe Resort; Lake Motel; Snug Harbor Motel & Cottages; Hague Public Beach; Juliana Motel; O'Connor's Resort Cottages; Villas on Lake George; Jan Dor Manor; Golden Sands Resort; Red Gate Cottages; Twin Bay Village; Alpine Village; Trout House Village; Twin Birches Cottages; Canoe Island Lodge Beach I; Carey's Lakeside Cottages; Shephard Memorial Park; Park Lane Motel; Still Bay Resort; Depe Dene Motel; George & Nancy Stannard (Briar Dell Lakeshore Motel); Tea Island Resort; Wiawaka Holiday House Beach #2; Adirondack Camp Jr Dock Beach; Adirondack Camp Main Beach; Washington County Beach at Huletts; Ticonderoga Town Beach; Cramer's Point Motel & Cottages; Sundowner Motel; Delong Usher Park; Lake Crest Inn; Gull Bay Beach; Treasure Cover Resort; Dunham's Bay Resort; Wiawaka Holiday House Beach #1,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly leaf pondweed; brittle naiad,Asian clam; zebra mussels; spiny waterflea; virile crayfish,0,,,,Threatened,Fully supported,Impaired,Fully supported,Good,Poor,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,physical,Lake George Association,yes,Bryan Wilcenski,,Lake Champlain,eastern Adk,eastern Adk,CSLAP,yes,,0,0,0,CSLAP,no,0.50977902,,,,,,,,,,
1006GEO0367,#N/A,199.06,Lake George-Crown Island,Warren,Bolton,28523,11543,,,0,68.9,21,,,no,6.67,"2004-2005, 2007-2009, 2011-2014",43.56227,-73.63533,AAspec,"A,B",yes,Silver Bay Center YMCA Camp - Bay Beach; Silver Bay YMCA Retreat - Slim Point Beach; Northern Lake George Resort; North Brook Motel; Adirondack Park Motel; Horicon Heights; Timberlane Cottages; Candlelight Cottages; Veterans Memorial Park; Rogers Memorial Park; The Sagamore Shallow Beach; The Point Cabins; Bonnie View on the Lake; Northwood Ho Resort Motel; Melody Manor Resort; Blue Water Manor; Cool Ledge Cottages; Porter's Cottages; Chekla Lodge; Diamond Village Resort; Beckley's Lake Shore Cottages; Flamingo Resort; Stepping Stones Resort; Olympian Village; Diamond Point Beach; Lake George Suites; Blue Lagoon Resort; Mt. Knoll Beach Cottages; Diamond Cove Cottages; Clinton Inn; Bayfront Housekeeping Cottages; Lodges at Cresthaven; Sun Castle Resort - South Beach; The Boulder's Resort; Scotty's Lakeside Resort; O'Sullivan's Motel; The Georogian Lakeside Resort; Marine Village Resort; Lake George Club - Deep Beach; Lake George Club - Shallow Beach; Capri Village; Northern Lake George Yacht Club; Nates Bayshore Court Cottages; Canoe Island Lodge Beach II; Boathouse Bed & Breakfast; Hague Motel; Sun Castle Resort - North Beach; Fort Ann Town Beach; YMCA Camp Chingachgook; YMCA Camp Chingachgook TR; Surfside on the Lake; The Sagamore Deep Beach; Antigua Resort on Plum Point; Collette's Stony Hill Cottages; Adirondack Camp Spider Rock Beach; Adirondack Camp Sr Point Beach; Shore Meadows Motel; Tahoe Resort; Lake Motel; Snug Harbor Motel & Cottages; Hague Public Beach; Juliana Motel; O'Connor's Resort Cottages; Villas on Lake George; Jan Dor Manor; Golden Sands Resort; Red Gate Cottages; Twin Bay Village; Alpine Village; Trout House Village; Twin Birches Cottages; Canoe Island Lodge Beach I; Carey's Lakeside Cottages; Shephard Memorial Park; Park Lane Motel; Still Bay Resort; Depe Dene Motel; George & Nancy Stannard (Briar Dell Lakeshore Motel); Tea Island Resort; Wiawaka Holiday House Beach #2; Adirondack Camp Jr Dock Beach; Adirondack Camp Main Beach; Washington County Beach at Huletts; Ticonderoga Town Beach; Cramer's Point Motel & Cottages; Sundowner Motel; Delong Usher Park; Lake Crest Inn; Gull Bay Beach; Treasure Cover Resort; Dunham's Bay Resort; Wiawaka Holiday House Beach #1,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly leaf pondweed; brittle naiad,Asian clam; zebra mussels; spiny waterflea; virile crayfish,0,,,,Threatened,Fully supported,Impaired,Fully supported,Good,Poor,Fully supported,NA,NA,,0,0,0,0,,,,,,Lake George Association,yes,,,Lake Champlain,eastern Adk,eastern Adk,CSLAP,yes,,0,0,0,CSLAP,no,0.50977902,,,,,,,,,,
1006GEO0367,1006GEO0367_DI_02,199.02,Lake George-Diamond Island,Warren,Lake George,28523,11543,,,0,101.7,31,,,no,6.67,"2004-2014, 2017-2019",43.46072,-73.67164,AAspec,"A,B",yes,Silver Bay Center YMCA Camp - Bay Beach; Silver Bay YMCA Retreat - Slim Point Beach; Northern Lake George Resort; North Brook Motel; Adirondack Park Motel; Horicon Heights; Timberlane Cottages; Candlelight Cottages; Veterans Memorial Park; Rogers Memorial Park; The Sagamore Shallow Beach; The Point Cabins; Bonnie View on the Lake; Northwood Ho Resort Motel; Melody Manor Resort; Blue Water Manor; Cool Ledge Cottages; Porter's Cottages; Chekla Lodge; Diamond Village Resort; Beckley's Lake Shore Cottages; Flamingo Resort; Stepping Stones Resort; Olympian Village; Diamond Point Beach; Lake George Suites; Blue Lagoon Resort; Mt. Knoll Beach Cottages; Diamond Cove Cottages; Clinton Inn; Bayfront Housekeeping Cottages; Lodges at Cresthaven; Sun Castle Resort - South Beach; The Boulder's Resort; Scotty's Lakeside Resort; O'Sullivan's Motel; The Georogian Lakeside Resort; Marine Village Resort; Lake George Club - Deep Beach; Lake George Club - Shallow Beach; Capri Village; Northern Lake George Yacht Club; Nates Bayshore Court Cottages; Canoe Island Lodge Beach II; Boathouse Bed & Breakfast; Hague Motel; Sun Castle Resort - North Beach; Fort Ann Town Beach; YMCA Camp Chingachgook; YMCA Camp Chingachgook TR; Surfside on the Lake; The Sagamore Deep Beach; Antigua Resort on Plum Point; Collette's Stony Hill Cottages; Adirondack Camp Spider Rock Beach; Adirondack Camp Sr Point Beach; Shore Meadows Motel; Tahoe Resort; Lake Motel; Snug Harbor Motel & Cottages; Hague Public Beach; Juliana Motel; O'Connor's Resort Cottages; Villas on Lake George; Jan Dor Manor; Golden Sands Resort; Red Gate Cottages; Twin Bay Village; Alpine Village; Trout House Village; Twin Birches Cottages; Canoe Island Lodge Beach I; Carey's Lakeside Cottages; Shephard Memorial Park; Park Lane Motel; Still Bay Resort; Depe Dene Motel; George & Nancy Stannard (Briar Dell Lakeshore Motel); Tea Island Resort; Wiawaka Holiday House Beach #2; Adirondack Camp Jr Dock Beach; Adirondack Camp Main Beach; Washington County Beach at Huletts; Ticonderoga Town Beach; Cramer's Point Motel & Cottages; Sundowner Motel; Delong Usher Park; Lake Crest Inn; Gull Bay Beach; Treasure Cover Resort; Dunham's Bay Resort; Wiawaka Holiday House Beach #1,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly leaf pondweed; brittle naiad,Asian clam; zebra mussels; spiny waterflea; virile crayfish,0,,,,Threatened,Fully supported,Impaired,Fully supported,Good,Poor,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,physical,Lake George Association,yes,Kristen Wilde,,Lake Champlain,eastern Adk,eastern Adk,CSLAP,yes,,0,0,0,CSLAP,no,0.50977902,,,,,,,,,,
1006GEO0367,#N/A,199.01,Lake George- Lake George Village,,,,,,,,,,,,,6.67,"2004-2005, 2007-2008",43.43036,-73.7003,,,,,,,,,,,2019,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,0.50977902,,,,,,,,,,
1006GEO0367,1006GEO0367_GB_23,199.23,Lake George-Gull Bay,Warren,Hague,28523,11543,,,0,95.1,29,,,no,6.67,"2007-2014, 2017-2019",43.73252,-73.46431,AAspec,"A,B",yes,Silver Bay Center YMCA Camp - Bay Beach; Silver Bay YMCA Retreat - Slim Point Beach; Northern Lake George Resort; North Brook Motel; Adirondack Park Motel; Horicon Heights; Timberlane Cottages; Candlelight Cottages; Veterans Memorial Park; Rogers Memorial Park; The Sagamore Shallow Beach; The Point Cabins; Bonnie View on the Lake; Northwood Ho Resort Motel; Melody Manor Resort; Blue Water Manor; Cool Ledge Cottages; Porter's Cottages; Chekla Lodge; Diamond Village Resort; Beckley's Lake Shore Cottages; Flamingo Resort; Stepping Stones Resort; Olympian Village; Diamond Point Beach; Lake George Suites; Blue Lagoon Resort; Mt. Knoll Beach Cottages; Diamond Cove Cottages; Clinton Inn; Bayfront Housekeeping Cottages; Lodges at Cresthaven; Sun Castle Resort - South Beach; The Boulder's Resort; Scotty's Lakeside Resort; O'Sullivan's Motel; The Georogian Lakeside Resort; Marine Village Resort; Lake George Club - Deep Beach; Lake George Club - Shallow Beach; Capri Village; Northern Lake George Yacht Club; Nates Bayshore Court Cottages; Canoe Island Lodge Beach II; Boathouse Bed & Breakfast; Hague Motel; Sun Castle Resort - North Beach; Fort Ann Town Beach; YMCA Camp Chingachgook; YMCA Camp Chingachgook TR; Surfside on the Lake; The Sagamore Deep Beach; Antigua Resort on Plum Point; Collette's Stony Hill Cottages; Adirondack Camp Spider Rock Beach; Adirondack Camp Sr Point Beach; Shore Meadows Motel; Tahoe Resort; Lake Motel; Snug Harbor Motel & Cottages; Hague Public Beach; Juliana Motel; O'Connor's Resort Cottages; Villas on Lake George; Jan Dor Manor; Golden Sands Resort; Red Gate Cottages; Twin Bay Village; Alpine Village; Trout House Village; Twin Birches Cottages; Canoe Island Lodge Beach I; Carey's Lakeside Cottages; Shephard Memorial Park; Park Lane Motel; Still Bay Resort; Depe Dene Motel; George & Nancy Stannard (Briar Dell Lakeshore Motel); Tea Island Resort; Wiawaka Holiday House Beach #2; Adirondack Camp Jr Dock Beach; Adirondack Camp Main Beach; Washington County Beach at Huletts; Ticonderoga Town Beach; Cramer's Point Motel & Cottages; Sundowner Motel; Delong Usher Park; Lake Crest Inn; Gull Bay Beach; Treasure Cover Resort; Dunham's Bay Resort; Wiawaka Holiday House Beach #1,"potable water, recreation, and public bathing",none reported,Eurasian watermilfoil; Curly leaf pondweed; brittle naiad,Asian clam; zebra mussels; spiny waterflea; virile crayfish,0,,,,Threatened,Fully supported,Impaired,Fully supported,Good,Poor,Fully supported,NA,NA,,0,0,0,0,0,0,0,0,physical,Lake George Association,yes,Steve and Cindy W. Hughes,,Lake Champlain,eastern Adk,eastern Adk,CSLAP,yes,,0,0,0,CSLAP,no,0.50977902,,,,,,,,,,
